Time	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
7.566667	19192	20523	26147	19366	21544	23283	101816	86103	68411	67331	70497	108465	17978	20701	18500	19416	22984	28260	77521	88239	71181	78560	70251	79940	20845	18186	17655	17722	18967	14719	99462	105156	72583	72848	131372	79922	18032	16770	16412	14527	17419	15048	106775	77555	71744	69652	78780	71106	60427	22276	14148	14904	14206	15202	131188	92970	83380	74562	85590	88412	63522	24547	17560	15776	14173	14368	131257	91705	77586	80364	80599	148140	62779	33423	21510	12375	15499	15129	130272	89930	80006	72733	73984	119013	67450	24512	21520	19177	15314	11836	131798	89416	84034	85643	109876	124668
7.583333	19104	20671	25602	19092	21579	23595	103183	84476	69611	67081	70963	108128	18021	20773	17803	19312	22907	28592	77944	88520	72722	79457	69528	78928	20886	18117	17652	18149	18879	15093	99763	105224	72040	73784	131530	80528	17849	17036	16536	14922	17414	14818	110321	78728	72623	70059	78455	70214	60576	22028	14633	14907	13919	15168	135202	94090	83098	74355	86237	89258	62497	24991	17508	16064	14268	14616	132936	90936	76848	79857	81069	147784	63491	33281	21473	12452	15446	14751	131526	88358	79690	72080	73783	119225	67628	24683	21008	19218	15187	11876	129363	90975	83866	86728	111706	123037
7.600000	19100	20339	25683	18996	21038	23582	103588	84457	69076	67459	70012	108395	17968	20456	18061	19113	23205	28410	75924	90177	73304	78421	70209	79494	20684	18354	17504	17867	18725	15058	98624	103483	71371	73092	131293	80459	17802	16947	16815	14780	17384	14988	108723	76842	71853	69972	78749	71396	60667	21768	14293	14936	13986	15293	133115	94277	80956	74499	85676	88448	62416	24694	17427	15691	14128	14356	130081	90981	76944	80772	81453	147184	62711	33181	21688	12845	15484	14896	130357	89810	79864	73340	74626	120716	65731	24486	21411	19412	15236	11757	130384	90962	83901	86422	111545	123789
7.616667	18978	20508	25872	18928	21096	23616	102195	83410	69165	66992	70804	107869	17972	20725	17564	19142	23160	28548	76746	88637	72341	79229	70564	78842	20911	18209	17404	18087	19004	14834	98704	102750	71140	73098	131536	80449	17665	16844	16299	14520	17477	14922	110644	77623	72056	69772	78269	70667	60680	22622	14424	15148	13986	15048	135090	94048	83544	74304	85113	88184	62453	24832	17315	16098	13952	14528	131508	91658	76187	79860	81851	147105	62861	32948	21580	12544	15464	14842	130178	89298	78960	72161	74764	120136	67492	24564	21464	18913	14740	11800	129592	89078	84788	86340	110339	124648
7.633333	18900	20156	25904	18996	21278	23384	103341	85049	69189	68122	69640	109017	17699	20961	17804	19364	23125	28192	76388	88132	71567	78830	69878	79727	20854	18119	17441	18188	19327	14940	100904	103360	70848	73614	132643	80333	17895	16914	16461	14580	16906	14941	108904	76415	72293	70097	78366	69509	60355	22252	14548	15413	13708	14541	134532	94533	82516	74153	86127	87910	63409	24557	17246	15763	13916	14000	132640	91541	77872	78600	80620	147800	61836	33054	21368	12356	15484	14880	128536	90048	80055	73096	73927	119111	67386	24494	21268	19060	15057	11740	129484	90619	83736	85902	111089	125149
7.650000	19003	20566	26299	19219	21189	23348	102213	84022	68860	67796	69815	108159	18217	20901	17762	19469	23033	28592	75869	87936	72199	78136	70359	79496	20626	18168	17664	17646	19295	14850	99496	104132	71600	72205	131456	79707	17910	17088	16595	14498	17190	14808	111604	77321	71657	69776	78046	70672	60420	21779	14418	15131	13709	14854	134184	94564	82860	74072	86037	88093	62112	25110	17681	15933	14288	14699	132135	90324	78237	79659	81669	149336	63343	33620	21057	12655	15436	14786	129002	90451	79188	72159	74571	119364	67469	24729	21559	18854	15067	11605	130440	89461	84021	86447	110307	125020
7.666667	19038	20940	26108	19120	21602	23647	103754	84343	69418	67669	70472	109152	17586	20427	18376	19138	23119	28613	75767	88207	72608	78565	70296	78920	20703	17702	17136	18070	18896	14876	99433	103471	72143	73408	131068	79745	17742	16959	16864	14430	17448	14712	109816	76144	72829	69497	78150	70736	60145	21788	14600	14996	13844	14761	133049	93166	82573	74448	86082	87639	63347	24856	17387	15806	13928	14326	131608	90996	77524	79940	81396	147252	62940	33370	21573	12308	15333	14899	128335	89348	80344	72180	74452	119276	67472	24981	21048	19059	14859	11631	130692	89581	83671	85956	110743	125937
7.683333	19059	20568	26098	19338	21308	23900	102851	84432	69389	67415	70659	108674	17786	20652	18136	19372	23075	28689	76359	89602	73290	78067	70496	79292	20653	18274	17500	18484	19373	15024	101097	105098	72006	72622	131544	80515	17751	17115	16406	14587	17406	15069	113376	77010	72757	70114	78529	71161	60752	22120	14442	14825	13728	14818	134608	94194	82241	74337	86243	88880	62864	24769	17430	15768	13910	14454	130656	92544	77370	80040	80827	148291	62672	33465	20928	12432	15488	14908	128884	90492	79276	71864	74448	119320	66620	25004	21283	18692	15197	11591	128977	90492	85404	86564	110321	124424
7.700000	19281	20612	26021	19060	21424	23709	103959	84606	69472	67980	70659	109627	17648	20896	18332	18894	22784	28795	76483	88927	72202	78171	70131	80067	20778	18040	17719	18028	18578	15055	99297	103267	70958	73576	131910	81013	17876	17076	16473	14228	17407	14879	111448	77311	71526	69917	78584	71083	60876	22018	14792	15052	14164	15157	132776	96038	83115	74235	85484	87395	63125	25280	17599	15752	13880	14640	132694	92200	77804	80048	81482	146676	63753	32928	21154	12687	15808	15068	127636	89761	80239	72844	74739	118435	66710	24618	21259	18825	15194	11690	130162	90380	84348	86821	110744	124326
7.716667	18824	20442	26073	19250	21525	23876	101591	84136	69713	68408	70374	109298	18043	21027	18062	19066	22772	28676	77388	89113	72120	78659	69740	79489	20696	18074	17325	17718	19584	15054	98856	103992	72262	74272	132192	80122	17943	16777	16816	14671	17626	14860	111502	76578	71425	69465	78735	71723	59912	22467	14727	14788	13872	14961	135255	94980	82142	75016	84872	89240	63412	25248	17540	16090	13840	14513	133084	91796	76925	79581	82254	148748	62952	32956	20867	12508	15621	14852	128924	89991	79724	71777	74459	120448	66620	24853	21265	18658	15242	11696	129160	90432	83915	85590	110124	124268
7.733333	18901	20213	25906	19078	21281	23753	101445	84488	69372	68122	70307	109204	17649	21063	17877	19249	22768	28728	76285	90429	71853	78536	69596	79640	20628	18151	17405	17721	19058	14870	100382	103565	71777	73883	131359	80540	17882	17104	16491	14744	17284	15164	111636	77239	72933	70101	78788	70145	59839	21771	14492	15069	13950	14928	134136	95100	82653	74029	85796	88280	63005	25009	17519	16268	14046	14532	132482	91337	76763	79627	80404	147016	62752	33122	20640	12540	15236	14788	129965	90503	79580	71928	74482	119249	67386	24967	21184	18844	15388	11718	128877	89926	83999	85923	111392	124788
7.750000	18984	20230	26016	18904	21260	23889	101566	84575	69102	68382	70307	108587	17597	21128	17984	19452	23021	28512	78249	89791	72501	79305	69956	79219	20988	18220	17848	18109	19087	15164	100450	104752	71969	74337	132086	80409	17620	16872	16638	14736	17517	14960	113328	77277	72394	69919	78560	71345	61057	21972	14536	15061	14022	15388	135883	94806	81721	74533	85873	87724	64441	25187	17452	15903	13962	14463	131602	91165	77303	79695	80565	148084	63232	33201	20904	12380	15385	14944	127644	90235	79696	72727	74653	119865	66771	24196	21127	18755	14943	11787	128667	91406	84656	85492	110073	123512
7.766667	18920	20323	26377	19275	21546	23561	103378	84587	69034	68412	71288	109416	17890	20751	18110	19168	22864	28411	76537	90204	73153	79133	70014	80126	21014	18176	17480	17789	19367	14990	100355	104843	73092	73205	133012	79729	17694	17062	16602	14716	17330	15063	111764	78516	72249	70089	78190	71097	60589	21958	14552	15344	14064	15109	135070	95396	81512	73795	86737	88345	62690	25280	17279	15927	13892	14460	133621	91654	77426	79686	81976	149297	62191	32919	20868	12150	15579	14831	129055	91058	79750	72166	75376	120578	66599	24786	21394	18763	15176	11716	129011	89988	83447	85460	111120	124613
7.783333	19167	20371	25988	18998	21370	23532	103228	85889	70024	67645	70840	108547	18029	20775	17820	19370	23183	28419	77101	90228	72342	78456	70770	80150	20580	18300	17604	18033	19235	15120	99935	105297	71624	73182	131464	80919	17698	17134	16572	14804	17876	15090	113236	77481	72480	70340	78445	70781	61383	21816	14564	15137	13656	14852	134968	95491	81518	75557	86117	88637	62892	25092	17409	15992	13890	14781	133009	91252	77875	79059	81687	148672	63224	33073	21119	12595	15093	15040	130802	89146	80520	72891	75683	119636	67894	25035	20907	18741	14977	11875	131638	90833	84172	85981	111593	124704
7.800000	19089	20073	26227	18997	21475	23691	104254	84592	68542	67381	70298	109393	18060	20815	17868	19236	23331	28684	75426	89487	71881	79081	69364	79616	20848	18091	17666	17942	19017	14955	100616	104540	72151	73480	132953	80306	18090	17100	16701	14591	17620	14840	112905	77720	71929	70513	78094	71309	60107	22166	14497	15040	13619	14948	135741	94384	82038	75347	86491	87314	62959	24994	17316	15923	13947	14120	132342	92411	77592	79696	81388	148189	63108	33220	20641	12392	15574	14852	128609	90812	80356	73189	74152	119960	68005	24664	21281	18802	15039	11812	128784	90232	83391	86631	110370	124394
7.816667	18864	20593	25849	19032	21702	23886	103278	85985	70648	67602	71193	109139	17712	20316	17614	19429	23218	28470	76899	90993	72672	78072	70552	80456	21133	18326	17495	17792	19113	15284	99598	104500	71916	73616	131804	80762	17672	17262	16833	14788	17383	15249	116285	77749	72448	70825	79594	70589	60944	22004	14480	14901	13910	14990	136226	94617	82038	73808	86511	88596	62620	25265	17853	16368	13895	14633	132448	92516	77437	80045	81412	147988	62482	33390	20848	12564	15462	15029	128549	89797	79617	72100	74856	119991	67517	24712	21109	18472	15108	11934	132008	90280	83892	86689	110181	125377
7.833333	19227	20434	25859	19152	21306	23924	102028	85089	69011	68444	70687	109594	17880	20632	17951	19157	23219	28649	77336	89274	73329	78956	70344	80084	20839	18304	17611	18237	19220	15070	100548	107132	72024	72928	132489	80301	18016	17072	16701	14795	17278	15044	115704	77623	72888	69980	78524	71208	60736	21708	14516	14512	14316	14844	133392	94294	82668	74814	85946	88456	63916	24932	17441	16055	13896	14242	130305	91648	77600	79783	81846	147209	62524	32790	20890	12578	15576	14980	127156	90248	80368	73284	75442	120186	67953	24961	21381	18359	14877	11659	130231	89718	83694	85853	111086	124391
7.850000	19236	20240	25831	18982	21184	23492	103820	85196	69080	67351	70884	110280	17696	20800	17734	19456	23011	28683	76830	89752	72148	78860	70811	79916	20682	18519	17458	17644	18964	15196	100113	105689	71519	73676	132302	79777	17822	17070	16341	14805	17140	15075	115824	76365	72232	70936	78039	71260	60444	21736	14326	15188	13664	15008	133971	94796	83721	74167	86106	87592	63305	24982	17730	15754	14103	14166	133652	90764	77307	80119	80554	148230	63194	32380	20871	12296	15043	14894	128507	91158	80400	71800	74552	119465	68036	24680	21080	18879	14992	12000	130388	91213	83851	86579	110292	124881
7.866667	18780	20388	26055	19374	21194	23616	102972	85069	69175	67709	71011	110156	17762	21068	17938	19360	23194	28500	76832	90124	72432	78613	70420	79233	20680	18501	17366	18160	18953	15340	100513	106204	72831	73554	131228	80753	17781	17060	16516	14744	17069	14936	114802	77765	72762	70640	78499	71196	60252	22047	14486	15010	13724	15139	134433	94764	83460	74270	85619	86888	62628	25243	17460	16100	14013	14560	130266	91964	77997	79912	82246	148477	63024	32595	20746	12435	15439	14886	128804	90828	80776	73408	75874	120884	66551	24934	21439	18512	15256	11861	132032	90744	83680	87306	111952	127417
7.883333	19004	20559	25892	19100	21256	23694	101157	85737	69580	67412	71163	110657	17733	20680	17892	19272	23008	28924	77054	89260	72433	79256	70398	79776	20516	18401	17386	17783	19420	15177	98889	107168	72882	73170	132856	81627	18179	16943	16440	14508	17048	15247	115012	77871	72093	70436	79268	71382	61343	21932	14444	14801	13982	15388	136287	95255	83054	74665	87072	87860	63737	24931	17403	15781	13749	14806	132577	92088	78109	79404	81251	148913	62638	33051	20904	12405	15654	14668	129189	89976	79610	72003	75780	119476	67069	24720	21155	18705	15071	11840	128532	89085	84680	86838	110552	124790
7.900000	18951	20301	26318	19097	21414	23840	103885	85257	68774	67794	70783	109153	17980	20868	18039	19063	23171	28793	76280	89348	72587	78130	70331	79862	20653	17986	17744	18213	19053	14836	99877	108007	72604	72886	133651	80751	17910	16909	16594	14572	17340	15164	113948	78829	73217	70207	78305	71332	60404	21965	14652	14906	13772	14906	134576	95848	82626	74492	86233	87513	62872	25162	17519	15922	13948	14642	132167	91846	77975	80065	81661	150871	63438	33324	20940	12359	15840	14963	128784	90336	80835	72466	75046	120393	67447	24648	20927	19110	15052	11779	130516	90096	85363	86628	112279	125298
7.916667	18816	20362	26021	19314	21468	23316	103983	85720	70281	68408	70484	110129	18222	20928	17860	19440	23076	28908	77400	90923	73205	78948	70607	80775	20640	18500	17526	18265	19056	15075	100632	107948	72782	74304	132552	81201	17480	17145	16605	14898	17142	15185	114045	78084	72574	70294	78035	71261	61665	21940	14538	14800	13908	14788	134059	95279	83941	74690	87100	88033	63081	24871	17305	15767	13707	14640	131692	91444	77700	79767	81028	147041	63088	32925	20959	12438	15402	14838	129928	90243	79818	72354	75108	119888	68681	25051	20893	18636	14701	11723	128968	90952	84330	85988	111003	124204
7.933333	19064	20122	25981	18852	21327	23408	102020	86299	68981	67725	71851	109548	17493	20935	17978	19483	22951	28633	77233	90618	72486	78973	70037	80009	20419	18358	17019	17878	19181	15151	98417	107614	72457	74136	132161	81569	17599	17332	16473	14572	17534	15098	116423	79376	71744	70139	78724	71155	60346	21734	14664	14973	13937	15115	134302	93923	83324	74579	86337	88398	62144	25022	17519	15872	13512	14359	130925	92659	78747	80536	81989	149096	63934	33300	21018	12634	15633	14703	128751	89648	80196	72058	74940	120489	68639	24964	21328	18855	15166	11492	128756	90620	84340	86500	109678	124274
7.950000	19225	19915	25896	19383	21363	23661	106697	85226	69018	67748	70752	109162	17896	20739	17952	19048	23235	28620	76600	92564	72606	78491	70192	79658	20829	18372	17685	18204	19128	14828	100646	107357	72423	74184	132533	80210	17983	17208	16782	14845	17452	14908	115953	76860	72522	71320	78853	71474	61320	21979	14542	15020	13691	15086	134242	95473	83045	74857	86208	89041	63044	24961	17145	16067	13708	14295	132051	93215	76295	79562	81463	148312	63276	32866	20750	12056	15824	14830	128068	90133	79437	71544	74924	119976	67334	24854	21231	18969	14975	11812	130641	91068	84930	87038	111034	123348
7.966667	18732	20831	26425	19018	21491	23732	103349	85584	69599	67571	70698	110224	17848	20896	18036	19304	23267	29136	76826	92025	71497	79204	69426	79800	20764	18247	17520	17632	19345	14983	99488	108474	72405	74146	132181	81278	17837	16888	16600	14875	17386	15016	116602	77768	73603	70204	79737	71920	60884	22232	14332	15173	13646	14690	134937	94400	82008	74953	86204	87295	63755	25037	17060	16005	13780	14615	130781	91181	77576	79702	82524	148589	63346	33185	21039	12199	15854	15172	130016	90329	79736	72188	75350	119311	68086	24860	20848	18848	14933	11932	130984	92156	84522	86584	110745	123821
7.983333	18788	20403	26312	19244	21490	23421	104641	86293	69666	67987	70685	110029	17854	20689	18056	19356	23124	28771	77019	91756	72000	79386	70411	80087	20508	18039	17595	17814	19184	14808	100452	109324	72328	74102	133047	82137	18003	16998	17161	14842	17288	15368	117279	77803	71232	70259	78840	71486	60486	21924	14451	14873	13920	14534	132678	94566	83112	75065	86881	88548	62394	24956	17697	15812	13682	14315	132564	92247	77748	80671	81486	148061	63397	32780	20867	12584	15940	14752	130312	90244	79402	72354	75421	118980	67413	24827	21128	18499	14864	11676	129316	91718	84367	86523	110616	124732
8.000000	18717	20433	26196	19212	21650	23764	102998	85216	69044	67516	71015	110080	17852	20793	17912	19411	22920	28521	77419	89617	73385	79356	70248	80459	20750	17928	17435	18219	19276	15076	99787	109228	71948	74076	131500	80878	17953	17045	16542	14763	17633	15028	119220	76948	71808	70804	78629	71368	61445	21901	14294	15112	13913	14807	134876	94768	83496	74808	86428	88958	63351	25023	17388	15729	13586	14478	131085	91897	77482	80196	81716	147996	63640	32986	21172	12206	15621	14916	129720	90380	80025	72282	75440	118660	66968	24842	21036	18586	14816	11883	129478	90054	83403	86278	111574	124573
8.016667	18377	20451	26105	19269	21394	23799	103888	86542	69461	67080	70136	109248	17888	20840	17928	19332	23077	28657	77884	91256	72096	78414	70349	79495	20437	18283	17651	18017	18988	15000	100698	109078	72870	74320	132026	81188	17743	17197	16602	14721	17535	15106	118252	77727	73196	70001	79420	71313	60212	21800	14559	15072	13845	15056	134180	94866	82248	73880	85212	88419	63716	25055	17777	15589	13644	14568	133572	91707	78128	80248	82659	148528	63031	33256	20744	12415	15794	14759	131752	90111	80422	73411	74790	120030	66435	24663	21530	18813	14868	11642	129876	89821	84511	87119	111114	125541
8.033333	18335	20796	26192	18902	21632	23492	103857	85352	69596	68052	71387	110381	18036	21031	18222	19250	23189	28889	77205	91273	72955	80032	70912	79680	20649	18029	17325	18284	19117	15092	99892	108926	72223	74456	131260	82167	17992	17285	16417	15030	17210	15168	120932	77574	72664	70164	79169	71467	61096	21631	14436	15133	13917	14976	135834	94346	83080	74571	85761	88236	63052	25171	17392	15635	13727	14509	132799	91295	76821	79021	82681	149121	63024	32099	20764	12368	15804	14863	130022	90925	80352	72404	74868	118423	68734	25138	21464	19044	15251	11771	131855	90068	84809	86306	111580	125557
8.050000	18405	20512	26182	19192	21120	24052	103863	85667	69453	68311	71584	110862	17931	21043	18021	19120	23496	28948	77671	91562	72984	79347	70136	80816	20844	18305	17483	17987	19080	15039	99682	110764	72300	74446	134361	81184	17423	17332	16707	14440	17698	15105	122490	77903	71937	70356	80249	71732	61256	21647	14328	15060	14057	14832	135352	95981	84048	74160	87227	88900	63353	24752	17376	15976	14008	14516	133368	91075	78387	80133	81740	148888	63212	33148	20928	12326	15372	15022	130080	89578	80209	71819	75594	120369	66972	24992	21049	18872	14816	12106	130007	90612	84492	86055	110555	123264
8.066667	18692	20548	26076	18987	21733	23932	104672	87534	69360	67520	71305	110477	18180	20759	17833	19272	23060	28561	77172	92421	72521	78945	71230	80916	20505	18181	17798	17943	19006	15097	100311	109552	72916	74369	132848	81149	18025	17008	16736	14668	17504	15023	121958	77884	73118	69735	78840	71399	61059	21612	14225	15021	13790	14804	134558	95461	82856	75608	85886	88020	62790	24728	17476	15325	13671	14159	131552	92044	77713	79776	81653	149177	62796	33775	20940	12491	15747	14958	132132	90861	80905	72733	75582	119692	66858	24375	20917	19058	14797	11789	130729	89218	84548	87340	112282	125057
8.083333	18502	20446	26518	18946	21623	23419	104619	86995	69990	68613	71452	108552	17708	20804	18013	19441	23617	28744	77026	92389	72762	79144	70321	81017	20704	18355	17486	17886	19053	15318	99852	109746	72608	74130	133116	80979	17816	17224	16632	14807	17877	15184	124680	77381	72937	69805	79498	71516	61236	21818	14376	15041	13784	14728	135524	95153	83155	74579	86684	89220	63412	24912	17504	16022	13476	14917	131669	91859	77184	80292	81627	149866	63679	35603	20727	12556	15813	14764	130817	90008	80632	72736	75946	118666	67638	25304	21764	18966	14745	11768	129947	90262	84424	87084	111197	125563
8.100000	18297	20484	26444	18927	21385	23796	104105	86559	69757	67685	71048	110859	17836	20784	18184	19106	22737	29020	77188	92249	73403	79366	70495	79812	20667	18520	17490	18222	19344	15004	100235	110231	72828	73384	131631	81767	18282	16956	16884	14916	17450	14949	124909	77472	72530	71198	79952	71652	61138	21669	14631	14857	13908	15104	134217	93897	83331	75249	86846	88039	63631	24735	17067	15565	13724	14532	132320	92268	78095	80239	82463	146346	63560	35402	20626	12400	15657	15162	131092	91083	80784	72656	74337	120640	67839	25268	21444	18584	14927	11672	128366	90513	84148	86493	111640	125083
8.116667	18692	20199	26130	19146	21201	23807	105280	86231	68892	68243	71337	110516	18231	20904	18119	19232	23511	28408	75944	93244	72892	78992	70500	79885	20963	18529	17399	18060	19268	14992	100346	109754	73428	73167	132339	81237	18000	16832	16678	14337	17584	15096	125984	76508	72432	69592	78942	72194	60254	21696	14484	15288	13841	15148	135046	96084	83328	74931	87087	89694	62853	24690	17203	15664	13554	14546	133186	92420	78123	80272	81618	148347	63841	35502	20710	12338	15658	15051	129085	91200	80432	72775	74256	120109	68089	24761	21699	18616	14954	11940	129686	89594	84327	86812	111464	125013
8.133333	18375	20037	25844	19304	21386	23925	103876	85867	69696	68664	71640	110190	17799	20804	18196	19400	22989	28728	78088	92075	72340	79510	70984	80136	20531	18246	17631	17860	19330	15436	101175	109852	72797	74259	132916	81369	18141	16948	16456	14504	17354	15332	97761	77434	72522	70120	79697	70812	60656	21930	14484	15023	14232	14952	134016	94880	83108	75607	86398	88740	62472	24976	17223	15740	13827	14355	131376	92197	77890	79695	81488	148767	64881	34963	20758	12556	15789	14860	129615	91997	80479	72630	76108	120159	67627	25177	20988	18968	14814	11536	129532	89427	84712	87092	110398	124691
8.150000	18592	20501	26126	19442	21579	23525	104270	87128	69669	68298	72216	110916	18120	20776	18310	19236	23269	29159	76332	92968	72460	80056	70454	80320	20828	18166	17685	17929	19116	15022	100720	110463	72038	73992	132777	80951	17952	17070	16592	14380	17529	14656	97212	77943	73013	70014	78664	71488	60869	21832	14668	14748	13964	14881	135104	95072	82335	75112	86360	89056	63136	25127	17337	15688	13707	14567	133277	90560	77878	79933	81081	149983	62941	34310	20831	12108	15501	14944	130175	91190	79854	73141	74969	119393	67937	25031	21348	18570	14364	11906	130524	90712	84112	86734	111108	125189
8.166667	18516	20304	25793	19360	21684	23602	105235	86508	69460	68520	71157	110963	17796	20703	18095	19508	23445	28946	76812	92091	72251	80399	71079	79872	20667	18828	17460	18002	19308	14948	100460	110131	72795	74635	132499	81059	17916	17081	16532	14457	17164	15275	96618	78068	72228	70866	79790	71540	61621	21423	14311	15315	13947	14906	135310	94995	82612	75344	85600	88020	62592	25073	17588	15697	13412	14552	132392	91823	77081	80448	81152	150074	63907	34804	20648	12255	15628	14944	130106	89725	79808	72240	75964	118669	67484	25081	21444	18904	14895	11748	131620	90357	84215	88140	110880	123925
8.183333	18236	20164	26066	18995	21619	24183	104380	86192	69596	67677	71526	111367	17796	20721	18404	19414	23080	28760	75817	92676	72708	79392	70952	80892	20509	18089	17384	18351	19118	14886	100052	110781	73274	73608	132096	81021	17882	16939	16575	14589	17540	15095	98133	79052	73491	70833	79823	71690	61588	21533	14353	15054	14154	15293	135446	94585	82468	75035	86171	88657	62782	24736	17343	15666	13451	14418	133955	92514	78277	80810	82753	148818	63756	33765	20662	12312	15627	15052	129128	90771	80198	72704	76202	118833	67972	25220	20889	18626	14836	11948	130887	90195	85405	86800	110797	125135
8.200000	18393	20227	26306	19276	21951	23878	105285	87132	69360	69213	71061	111733	17872	20821	18020	19243	23145	28935	76144	93441	73507	79452	70788	79624	20892	18557	17640	17985	19202	15067	99033	111512	72328	74531	132104	82455	17847	17234	16795	14339	17855	15434	97720	78484	72576	70268	80048	71058	60856	22106	14196	14959	14137	14912	132601	93950	83688	74880	86206	88284	63013	24442	17156	15588	13512	14550	131913	92574	77391	80287	82556	146132	63629	34050	20447	12024	15440	14898	129904	89979	80056	72177	74633	120189	67125	26047	21588	19082	14649	11819	131100	92083	84440	87211	111024	124835
8.216667	18406	20287	25911	19246	21346	23732	104892	85699	69208	68933	71984	110392	17708	21007	18233	19081	23243	29226	76549	92752	73127	79670	71293	80538	20732	18265	17687	18077	19087	15311	100664	111082	72423	73952	133436	81711	18258	17178	16368	14621	17281	15058	96908	79112	73386	70764	79049	71038	60804	21756	14316	15044	14188	14933	134846	94212	82445	74904	86164	87607	63750	24556	17405	15796	13697	14241	131732	91900	77404	80483	83011	149636	64302	34070	20220	12383	15860	14739	128444	90195	80019	72556	74892	119816	67461	25550	21683	18812	14889	11952	129826	90432	84151	87220	111405	124448
8.233333	18464	20531	26191	19126	21652	23863	106597	88730	69402	68297	71538	110148	17640	21055	18255	19304	22888	29016	76463	92355	73556	78795	70661	81384	20692	18317	17738	17716	19077	15084	100996	112572	73116	74637	131950	82074	17863	16804	16717	14360	17514	15121	97372	77676	72528	70971	79528	70900	60937	21766	14567	15488	13896	15059	134217	96282	83308	75740	86532	89203	63762	24383	17431	15738	13463	14143	132279	91215	77021	80505	82268	148852	64309	34177	20804	12470	15358	14801	130854	90874	80178	73342	75987	119737	68193	26075	21052	19297	14755	11677	130507	92010	84318	87259	110108	125531
8.250000	18208	20374	26612	19601	21824	23648	103960	86764	70190	68532	71235	109705	18073	20802	18121	19606	22731	28877	76703	92376	73036	79687	71263	80249	20524	18214	17443	17972	19543	15230	102299	112680	72948	74024	133120	81299	17898	16952	16730	14628	17567	15232	98687	78669	73116	70955	79215	71724	61043	21752	14511	15292	14222	15060	136153	94481	83656	75118	86660	89644	63178	25066	17550	15622	13632	14325	133083	91700	77440	80608	82596	148838	63632	34648	20520	12107	15764	15079	128298	90144	81198	72492	74876	120016	67906	26455	21056	18847	14705	11883	129502	90610	85433	87044	111304	124923
8.266667	18330	20408	26180	19072	21977	23944	104640	87764	70133	68384	70913	109785	17849	21046	18464	19612	23240	28915	76936	93388	73296	80447	71479	81060	20488	18446	17519	18267	19226	15477	101088	111939	73331	74746	133016	81516	17951	17345	16531	14497	17736	15345	98348	79208	72668	71257	79086	71282	60140	22076	14127	15240	13922	15421	134240	94580	84192	74964	86224	87440	62969	24564	17212	15532	13619	14445	133096	92015	77479	81153	82032	146412	63556	33872	20929	12021	15834	14976	128964	91406	79844	72607	75289	118760	66728	27197	20759	18923	14642	11752	130682	90191	84816	87267	110000	124273
8.283333	18546	20409	26044	19268	21780	23763	104808	88123	69308	68112	72002	110214	17919	20915	18232	19347	23624	28965	77987	94575	72964	79898	70949	80138	20509	18158	17558	17960	19421	15232	100481	112620	72576	73683	132912	81709	17531	16968	16803	14483	17525	15168	99224	78202	72889	71340	78715	71649	60823	21660	14473	15224	14460	15012	135728	95092	82765	75787	86077	88689	63698	24480	17195	15562	13397	14600	133090	92649	77494	80120	81922	148990	63326	34199	20515	12138	15388	14916	129690	91137	80212	72892	75271	119536	67716	28568	21375	18939	14881	12178	129965	90959	86340	87465	111218	124624
8.300000	18303	20232	26292	19442	21719	23614	105670	87688	70207	68509	71988	111261	18096	21147	18208	19691	22915	29303	76113	93276	72738	79170	70951	80776	20714	18508	17623	17883	19489	15168	99574	112595	72902	74173	132103	82210	18016	17016	16291	14563	17808	15248	98312	78833	73692	71739	79345	72329	60851	21748	14462	14988	13960	14838	135446	94004	83931	74859	88005	88122	61141	24754	17506	15852	13483	14392	132504	92304	78036	80440	82188	147854	64404	34458	20742	12140	15516	14748	130720	91798	80784	72304	75256	119412	68192	29561	20743	18492	14801	11662	130801	90829	85413	87837	111839	124943
8.316667	18343	20207	26271	19415	21783	24242	106998	86978	70420	68216	71360	110442	18004	20755	18239	19367	23107	28949	77405	93026	74088	79808	70137	80703	20652	18297	17864	18464	19444	15136	101513	112587	72149	74300	132686	81721	18054	17198	16347	14540	17547	14840	99845	78449	73627	71333	79412	71310	59836	21756	14300	15026	14089	14956	134909	95258	83820	75018	86543	87824	63121	24899	17071	15853	13758	14330	132563	93120	78096	80084	81832	147704	64332	33852	20558	12137	15795	15095	129926	90770	80997	72688	74822	119900	67156	29026	20466	18816	14797	11785	131339	89626	84620	87591	111814	124789
